id_persona,clave_sobrevivencia,nombre,sexo,clase_viaje,id_bote,id_cuerpo,edad,cantidad_parientes,cantidad_familiares,acompañantes,rango_edad,sobrevivencia,clase,acompañada
10699,0,"Wiseman, Mr. Phillippe",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10700,0,"Buckley, Miss. Katherine",MUJER,3,,299.0,18.5,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10701,0,"Olsen, Mr. Ole Martin",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10702,0,"Coleff, Mr. Peju",HOMBRE,3,,,36.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10703,0,"Coleff, Mr. Satio",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10704,1,"Sjoblom, Miss. Anna Sofia",MUJER,3,16,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10705,0,"Karlsson, Mr. Nils August",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10706,0,"Abbing, Mr. Anthony",HOMBRE,3,,,42.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10707,1,"Duquemin, Mr. Joseph",HOMBRE,3,D,,24.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10708,0,"Harknett, Miss. Alice Phoebe",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10709,0,"Lithman, Mr. Simon",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10710,0,"Mackay, Mr. George William",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10711,1,"Stanley, Miss. Amy Zillah Elsie",MUJER,3,C,,23.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10712,0,"Warren, Mr. Charles William",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10713,0,"Willey, Mr. Edward",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10714,0,"Sadowitz, Mr. Harry",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10715,1,"Lundstrom, Mr. Thure Edvin",HOMBRE,3,15,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10716,0,"Connolly, Miss. Kate",MUJER,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10717,0,"O'Sullivan, Miss. Bridget Mary",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10718,1,"Abelseth, Miss. Karen Marie",MUJER,3,16,,16.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10719,1,"Abelseth, Mr. Olaus Jorgensen",HOMBRE,3,A,,25.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10720,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",HOMBRE,3,,120.0,42.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10721,0,"Moen, Mr. Sigurd Hansen",HOMBRE,3,,309.0,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10722,1,"Salkjelsvik, Miss. Anna Kristine",MUJER,3,C,,21.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10723,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10724,1,"Riordan, Miss. Johanna ""Hannah""",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10725,1,"Bradley, Miss. Bridget Delia",MUJER,3,13,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10726,0,"Scanlan, Mr. James",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10727,0,"Sadlier, Mr. Matthew",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10728,0,"Charters, Mr. David",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10729,0,"Conlon, Mr. Thomas Henry",HOMBRE,3,,,31.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10730,1,"Gilnagh, Miss. Katherine ""Katie""",MUJER,3,16,,16.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10731,0,"Hagardon, Miss. Kate",MUJER,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10732,1,"Mullens, Miss. Katherine ""Katie""",MUJER,3,16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10733,0,"O'Connell, Mr. Patrick D",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10734,1,"Smyth, Miss. Julia",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10735,0,"Kilgannon, Mr. Thomas J",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10736,1,"Mannion, Miss. Margareth",MUJER,3,16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10737,0,"Gallagher, Mr. Martin",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10738,0,"Bjorklund, Mr. Ernst Herbert",HOMBRE,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10739,0,"Bourke, Miss. Mary",MUJER,3,,,,0,2,2,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10740,0,"Canavan, Miss. Mary",MUJER,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10741,0,"Canavan, Mr. Patrick",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10742,1,"Carr, Miss. Helen ""Ellen""",MUJER,3,16,,16.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10743,0,"Carr, Miss. Jeannie",MUJER,3,,,37.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10744,0,"Connaghton, Mr. Michael",HOMBRE,3,,,31.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10745,1,"Connolly, Miss. Kate",MUJER,3,13,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10746,0,"Connors, Mr. Patrick",HOMBRE,3,,171.0,70.5,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10747,1,"Daly, Mr. Eugene Patrick",HOMBRE,3,13 15 B,,29.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10748,0,"Dooley, Mr. Patrick",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10749,0,"Doyle, Miss. Elizabeth",MUJER,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10750,0,"Duane, Mr. Frank",HOMBRE,3,,,65.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10751,0,"Farrell, Mr. James",HOMBRE,3,,68.0,40.5,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10752,0,"Fleming, Miss. Honora",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10753,0,"Flynn, Mr. James",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10754,0,"Foley, Mr. William",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10755,0,"Fox, Mr. Patrick",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10756,1,"Glynn, Miss. Mary Agatha",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10757,1,"Healy, Miss. Hanora ""Nora""",MUJER,3,16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10758,0,"Henry, Miss. Delia",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10759,0,"Horgan, Mr. John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10760,1,"Jermyn, Miss. Annie",MUJER,3,D,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10761,0,"Keane, Mr. Andrew ""Andy""",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10762,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",MUJER,3,16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10763,1,"Kelly, Miss. Mary",MUJER,3,D,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10764,1,"Kennedy, Mr. John",HOMBRE,3,,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10765,0,"Kiernan, Mr. John",HOMBRE,3,,,,1,0,1,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10766,0,"Kiernan, Mr. Philip",HOMBRE,3,,,,1,0,1,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10767,0,"Lane, Mr. Patrick",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10768,0,"Lindblom, Miss. Augusta Charlotta",MUJER,3,,,45.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10769,1,"Madigan, Miss. Margaret ""Maggie""",MUJER,3,15,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10770,0,"Mahon, Mr. John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10771,0,"Mangan, Miss. Mary",MUJER,3,,61.0,30.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10772,1,"Mccarthy, Miss. Catherine ""Katie""",MUJER,3,15 16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10773,1,"Mccormack, Mr. Thomas Joseph",HOMBRE,3,,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10774,0,"Mcgowan, Miss. Katherine",MUJER,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10775,0,"Mcmahon, Mr. Martin",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10776,0,"Mcneill, Miss. Bridget",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10777,0,"Mernagh, Mr. Robert",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10778,0,"Morrow, Mr. Thomas Rowan",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10779,1,"Mulvihill, Miss. Bertha E",MUJER,3,15,,24.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10780,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",HOMBRE,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10781,0,"Naughton, Miss. Hannah",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10782,1,"Nysten, Miss. Anna Sofia",MUJER,3,13,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10783,0,"O'Connor, Mr. Maurice",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10784,0,"O'Connor, Mr. Patrick",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10785,0,"O'Donoghue, Ms. Bridget",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10786,1,"O'Driscoll, Miss. Bridget",MUJER,3,D,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10787,1,"O'Keefe, Mr. Patrick",HOMBRE,3,B,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10788,1,"Ryan, Mr. Edward",HOMBRE,3,14,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10789,0,"Shaughnessy, Mr. Patrick",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10790,0,"Smith, Mr. Thomas",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10791,0,"Tobin, Mr. Roger",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10792,0,"Widegren, Mr. Carl/Charles Peter",HOMBRE,3,,,51.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10793,0,"Andersson, Miss. Ida Augusta Margareta",MUJER,3,,,38.0,4,2,6,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10794,0,"Andersson, Mr. Johan Samuel",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10795,0,"Aronsson, Mr. Ernst Axel Algot",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10796,0,"Bengtsson, Mr. John Viktor",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10797,0,"Birkeland, Mr. Hans Martin Monsen",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10798,0,"Edvardsson, Mr. Gustaf Hjalmar",HOMBRE,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10799,0,"Eklund, Mr. Hans Linus",HOMBRE,3,,,16.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10800,0,"Gustafsson, Mr. Karl Gideon",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10801,0,"Henriksson, Miss. Jenny Lovisa",MUJER,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10802,1,"Johansson Palmquist, Mr. Oskar Leander",HOMBRE,3,15,,26.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10803,0,"Johansson, Mr. Karl Johan",HOMBRE,3,,,31.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10804,0,"Johnson, Mr. Malkolm Joackim",HOMBRE,3,,37.0,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10805,0,"Larsson, Mr. Bengt Edvin",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10806,0,"Larsson-Rondberg, Mr. Edvard A",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10807,0,"Lindahl, Miss. Agda Thorilda Viktoria",MUJER,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10808,1,"Midtsjo, Mr. Karl Albert",HOMBRE,3,15,,21.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10809,1,"Moss, Mr. Albert Johan",HOMBRE,3,B,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10810,1,"Nilsson, Miss. Berta Olivia",MUJER,3,D,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10811,1,"Ohman, Miss. Velin",MUJER,3,C,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10812,1,"Olsson, Mr. Oscar Wilhelm",HOMBRE,3,A,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10813,0,"Pedersen, Mr. Olaf",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10814,1,"Persson, Mr. Ernst Ulrik",HOMBRE,3,15,,25.0,1,0,1,ADULTOS,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10815,0,"Petterson, Mr. Johan Emil",HOMBRE,3,,,25.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10816,0,"Pettersson, Miss. Ellen Natalia",MUJER,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10817,0,"Rommetvedt, Mr. Knud Paust",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10818,0,"Svensson, Mr. Johan",HOMBRE,3,,,74.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10819,1,"Shine, Miss. Ellen Natalia",MUJER,3,,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10820,1,"Mcdermott, Miss. Brigdet Delia",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10821,1,"Andersson, Mr. August Edvard (""Wennerstrom"")",HOMBRE,3,A,,27.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10822,1,"Asplund, Mr. Johan Charles",HOMBRE,3,13,,23.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10823,0,"Brobeck, Mr. Karl Rudolf",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10824,0,"Carlsson, Mr. August Sigfrid",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10825,0,"Fischer, Mr. Eberhard Thelander",HOMBRE,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10826,1,"Jansson, Mr. Carl Olof",HOMBRE,3,A,,21.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10827,0,"Johansson, Mr. Erik",HOMBRE,3,,156.0,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10828,1,"Karlsson, Mr. Einar Gervasius",HOMBRE,3,13,,21.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10829,0,"Svensson, Mr. Olof",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10830,1,"Tenglin, Mr. Gunnar Isidor",HOMBRE,3,13 15,,25.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10831,0,"Nosworthy, Mr. Richard Cater",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10832,1,"Buckley, Mr. Daniel",HOMBRE,3,13,,21.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10833,0,"Kelly, Mr. James",HOMBRE,3,,70.0,34.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10834,0,"O'Brien, Mr. Timothy",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10835,1,"O'Leary, Miss. Hanora ""Norah""",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10836,0,"Goldsmith, Mr. Nathan",HOMBRE,3,,,41.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10837,1,"Andersen-Jensen, Miss. Carla Christine Nielsine",MUJER,3,16,,19.0,1,0,1,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10838,0,"Andreasson, Mr. Paul Edvin",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10839,0,"Augustsson, Mr. Albert",HOMBRE,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10840,0,"Braf, Miss. Elin Ester Maria",MUJER,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10841,0,"Carlsson, Mr. Carl Robert",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10842,0,"Hansen, Mr. Henrik Juul",HOMBRE,3,,,26.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10843,0,"Hansen, Mr. Henry Damsgaard",HOMBRE,3,,69.0,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10844,0,"Jensen, Mr. Hans Peder",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10845,0,"Jensen, Mr. Niels Peder",HOMBRE,3,,,48.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10846,0,"Johansson, Mr. Nils",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10847,1,"Jonsson, Mr. Carl",HOMBRE,3,15,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10848,0,"Jonsson, Mr. Nils Hilding",HOMBRE,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10849,0,"Karlsson, Mr. Julius Konrad Eugen",HOMBRE,3,,,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10850,0,"Klasen, Mr. Klas Albin",HOMBRE,3,,,18.0,1,1,2,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10851,1,"Lundin, Miss. Olga Elida",MUJER,3,10,,23.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10852,1,"Nilsson, Miss. Helmina Josefina",MUJER,3,13,,26.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10853,0,"Nilsson, Mr. August Ferdinand",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10854,0,"Olsson, Miss. Elina",MUJER,3,,,31.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10855,0,"Olsson, Mr. Nils Johan Goransson",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10856,0,"Vendel, Mr. Olof Edvin",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10857,0,"Vestrom, Miss. Hulda Amanda Adolfina",MUJER,3,,,14.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10858,0,"Zimmerman, Mr. Leo",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10859,0,"Zimmerman, Mr. Leo",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10860,0,"Barry, Miss. Julia",MUJER,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10861,0,"Burns, Miss. Mary Delia",MUJER,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10862,1,"Devaney, Miss. Margaret Delia",MUJER,3,C,,19.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10863,0,"Foley, Mr. Joseph",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10864,0,"Linehan, Mr. Michael",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10865,0,"Lockyer, Mr. Edward",HOMBRE,3,,153.0,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10866,0,"Mahon, Miss. Bridget Delia",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10867,1,"Mcgovern, Miss. Mary",MUJER,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10868,1,"Mockler, Miss. Helen Mary ""Ellie""",MUJER,3,16,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10869,1,"O'Dwyer, Miss. Ellen ""Nellie""",MUJER,3,,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10870,0,"Alexander, Mr. William",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10871,1,"Hyman, Mr. Abraham",HOMBRE,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10872,0,"Angheloff, Mr. Minko",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10873,0,"Balkic, Mr. Cerin",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10874,0,"Bostandyeff, Mr. Guentcho",HOMBRE,3,,,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10875,0,"Cor, Mr. Bartol",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10876,0,"Cor, Mr. Ivan",HOMBRE,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10877,0,"Cor, Mr. Liudevit",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10878,0,"Danoff, Mr. Yoto",HOMBRE,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10879,0,"Dantcheff, Mr. Ristiu",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10880,0,"Delalic, Mr. Redjo",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10881,0,"Demetri, Mr. Marinko",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10882,0,"Denkoff, Mr. Mitto",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10883,0,"Dika, Mr. Mirko",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10884,0,"Dintcheff, Mr. Valtcho",HOMBRE,3,,,43.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10885,0,"Drazenoic, Mr. Jozef",HOMBRE,3,,51.0,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10886,0,"Gheorgheff, Mr. Stanio",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10887,0,"Hendekovic, Mr. Ignjac",HOMBRE,3,,306.0,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10888,0,"Ilieff, Mr. Ylio",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10889,0,"Ivanoff, Mr. Kanio",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10890,1,"Jalsevac, Mr. Ivan",HOMBRE,3,15,,29.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10891,0,"Jonkoff, Mr. Lalio",HOMBRE,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10892,0,"Karaic, Mr. Milan",HOMBRE,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10893,0,"Kraeff, Mr. Theodor",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10894,0,"Laleff, Mr. Kristo",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10895,0,"Lyntakoff, Mr. Stanko",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10896,0,"Markoff, Mr. Marin",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10897,0,"Markun, Mr. Johann",HOMBRE,3,,,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
