id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
871001105,20/10/2022,845000,12785465,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1933,47.6513,-122.406,98199,963.2,2177.2,2100,1060,2,4,2.75,0
928000020,26/01/2023,466000,10658376,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1962,47.7574,-122.322,98155,573,2218.6,1280,600,1,3,2.25,0
928000020,26/01/2023,466000,10658376,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1962,47.7574,-122.322,98155,573,2218.6,1280,600,1,3,2.25,0
936000055,17/11/2022,519500,14172275,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.4545,-122.336,98166,728.5,5929.6,2390,0,2,3,3,0
943100262,28/10/2022,260000,10357516,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1947,47.5687,-121.898,98024,362.7,3389.4,1190,0,1,3,1,0
952001710,01/03/2023,575000,14703959,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1947,47.5674,-122.384,98116,496.8,1752.6,1160,470,1,4,1.75,0
952001710,01/03/2023,575000,14703959,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1947,47.5674,-122.384,98116,496.8,1752.6,1160,470,1,4,1.75,0
952002250,22/03/2023,407000,13790508,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.5655,-122.386,98116,408.4,304.5,940,400,2,2,2.5,0
952002250,22/03/2023,407000,13790508,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.5655,-122.386,98116,408.4,304.5,940,400,2,2,2.5,0
952006728,11/06/2022,330000,11980256,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2005,47.5617,-122.385,98102,326.1,352,720,350,2,3,2.5,0
976000879,22/04/2023,700000,13050987,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1953,47.646,-122.363,98119,588.3,1645.3,1430,500,1,4,2,0
976000879,22/04/2023,700000,13050987,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1953,47.646,-122.363,98119,588.3,1645.3,1430,500,1,4,2,0
993000327,04/05/2022,369950,10134173,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2006,47.6937,-122.342,98103,387.1,402.3,1270,0,3,3,2,0
1003000175,20/12/2022,221000,11234019,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1954,47.4356,-122.29,98188,298.7,2318.3,980,0,1,3,1,0
1023059511,18/10/2022,527000,14705739,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2013,47.4954,-122.152,98059,883.9,2053.1,2900,0,2,4,2.5,0
1023089019,28/07/2022,452000,14280932,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1948,47.4881,-121.777,98045,557.8,14604.8,1830,0,2,5,1.75,0
1024069205,12/01/2023,1175000,13651601,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.5878,-122.022,98075,1432.6,15135.8,4700,0,2,4,2.5,0
1024069205,12/01/2023,1175000,13651601,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.5878,-122.022,98075,1432.6,15135.8,4700,0,2,4,2.5,0
1025049174,13/05/2022,1255000,11401551,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2006,47.666,-122.276,98105,975.4,2296.7,3200,0,2,4,2.5,0
1026069134,23/08/2022,619000,10340798,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2002,47.7614,-122.026,98077,780.3,13291.7,2560,0,2,3,2.5,0
1036100100,30/06/2022,435000,11441902,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1993,47.7433,-122.194,98011,579.1,2433.5,1900,0,2,3,2.5,0
1066100260,18/06/2022,681500,14924399,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1964,47.6169,-122.104,98008,993.6,3566.2,1630,1630,1,5,2.75,0
1102000095,03/08/2022,558000,11178017,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2000,47.5434,-122.27,98118,981.5,1560.6,2420,800,2,4,2.5,0
1105000015,07/06/2022,417000,10214806,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1919,47.5452,-122.27,98118,280.4,2011.7,920,0,1,2,1,2003
1112000031,16/03/2023,715000,14115917,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2012,47.5404,-122.268,98118,606.6,1517,1990,0,3,3,2.25,0
1112000031,16/03/2023,715000,14115917,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2012,47.5404,-122.268,98118,606.6,1517,1990,0,3,3,2.25,0
1112000100,28/03/2023,740000,13778200,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2004,47.54,-122.27,98118,1216.2,1524,2910,1080,2,5,3.5,0
1112000100,28/03/2023,740000,13778200,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2004,47.54,-122.27,98118,1216.2,1524,2910,1080,2,5,3.5,0
1117200170,17/09/2022,715000,10576350,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1997,47.6436,-121.997,98053,993.6,33704.5,3260,0,2,4,3.5,0
1121059030,11/10/2022,559000,14968899,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2001,47.3281,-122.124,98092,947.9,66385.4,3110,0,2,3,2.5,0
1122069019,24/08/2022,728000,12996972,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2001,47.4028,-122.002,98038,1063.8,26669.1,3490,0,2,4,3.5,0
1126059144,09/09/2022,730000,14936416,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1977,47.7584,-122.136,98072,621.8,39831.3,2040,0,2,3,2.25,0
1137800230,12/05/2022,450000,10628218,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1989,47.2789,-122.331,98003,887,5234,2910,0,2,3,2.5,0
1150000340,16/11/2022,645500,13657673,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1988,47.5598,-122.018,98029,728.5,2937.7,2390,0,2,4,2.5,0
1175000059,08/10/2022,536000,13010213,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1945,47.672,-122.397,98107,481.6,1147.3,1280,300,2,3,1.75,0
1180002075,23/08/2022,235000,12817807,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1930,47.4984,-122.224,98178,368.8,1828.8,1210,0,1,3,1,0
1180002745,19/05/2022,285000,12592627,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1935,47.498,-122.222,98178,725.4,1828.8,1320,1060,2,3,1.75,0
1193000115,27/04/2023,708000,14815753,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1938,47.6496,-122.392,98199,341.4,1600.2,950,170,1,2,1,0
1193000115,27/04/2023,708000,14815753,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1938,47.6496,-122.392,98199,341.4,1600.2,950,170,1,2,1,0
1207000025,30/07/2022,245000,10294806,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1955,47.4879,-122.339,98146,417.6,1828.8,1370,0,1,3,1,0
1231000895,03/11/2022,986000,14899222,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1910,47.5543,-122.268,98118,865.6,1798.3,1920,920,2,4,3.5,2008
1235100371,15/07/2022,580000,13346970,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1960,47.6766,-122.186,98033,1082,2926.1,3550,0,2,5,2.75,0
1236900090,13/09/2022,400000,10017794,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1969,47.6736,-122.167,98033,323.1,3867.9,1060,0,1,3,1,0
1245000461,01/07/2022,1150000,12192877,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2000,47.693,-122.202,98033,1091.2,2719.1,3580,0,2,5,2.5,0
1250201165,15/03/2023,474500,12769549,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.5971,-122.295,98144,609.6,1097.3,1150,850,1,5,2.5,0
1250201165,15/03/2023,474500,12769549,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.5971,-122.295,98144,609.6,1097.3,1150,850,1,5,2.5,0
1250700060,20/04/2023,642450,12293721,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1919,47.5962,-122.288,98144,557.8,1268,1230,600,1,3,1.75,0
1250700060,20/04/2023,642450,12293721,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1919,47.5962,-122.288,98144,557.8,1268,1230,600,1,3,1.75,0
1257201375,30/11/2022,550000,11241274,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1950,47.6727,-122.33,98103,502.9,1204.6,1650,0,2,3,2,0
1266200120,19/03/2023,720000,14905156,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1950,47.6238,-122.191,98004,417.6,2883.4,1370,0,1,2,1,0
1266200120,19/03/2023,720000,14905156,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1950,47.6238,-122.191,98004,417.6,2883.4,1370,0,1,2,1,0
1310430400,11/05/2022,455000,13440814,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2001,47.4369,-122.111,98058,1024.1,2342.4,3360,0,2,4,2.5,0
1310440470,11/01/2023,441000,11523485,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1998,47.4349,-122.105,98058,835.2,2414.9,2740,0,2,3,2.5,0
1310440470,11/01/2023,441000,11523485,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1998,47.4349,-122.105,98058,835.2,2414.9,2740,0,2,3,2.5,0
1310910290,05/05/2023,327500,12942981,0,0,3,9,1,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1971,47.361,-122.281,98032,682.8,2926.1,2240,0,2,4,2.25,0
1310910290,05/05/2023,327500,12942981,0,0,3,9,1,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1971,47.361,-122.281,98032,682.8,2926.1,2240,0,2,4,2.25,0
1311800040,18/12/2022,260000,14268442,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1967,47.3357,-122.275,98001,682.8,2194.6,1140,1100,1,4,2.75,0
1325059083,25/05/2022,830000,11436349,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1978,47.6535,-122.119,98052,563.9,15441.8,1430,420,1,4,2.5,0
1326059185,18/03/2023,752875,11280182,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1992,47.7432,-122.112,98072,853.4,22039.8,2800,0,2,4,2.5,0
1326059185,18/03/2023,752875,11280182,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1992,47.7432,-122.112,98072,853.4,22039.8,2800,0,2,4,2.5,0
1328320440,08/12/2022,355000,14606483,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1980,47.4427,-122.126,98058,597.4,2133.6,1600,360,1,3,2.25,0
1329300300,29/09/2022,335000,12540024,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2012,47.3513,-122.174,98030,656.5,1844,2154,0,2,4,2.5,0
1329300480,21/10/2022,376950,11200623,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2012,47.3519,-122.173,98030,805.6,1752.6,2643,0,2,4,2.5,0
1338300170,22/03/2023,2048000,10631451,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1926,47.6321,-122.304,98112,1429.5,2501.8,3040,1650,2,5,4,0
1338300170,22/03/2023,2048000,10631451,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1926,47.6321,-122.304,98112,1429.5,2501.8,3040,1650,2,5,4,0
1338800491,19/10/2022,799500,13195820,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1993,47.627,-122.303,98112,841.2,1752.6,2760,0,2,4,2.5,0
1355300009,18/11/2022,625000,14256964,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2007,47.6168,-122.314,98122,423.7,279.2,1165,225,2,2,2.25,0
1402200340,11/08/2022,385000,12032308,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1968,47.4406,-122.146,98058,548.6,5486.4,1200,600,1,3,1.75,0
1402600700,19/07/2022,359900,12494108,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.4406,-122.141,98058,752.9,2346.4,2470,0,2,4,2.25,0
1402650110,16/05/2022,415000,13787596,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1986,47.4381,-122.134,98058,755.9,2542.6,2480,0,2,3,2.5,0
1402700170,15/07/2022,414000,11922081,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.4386,-122.127,98058,928.1,1533.1,3045,0,2,5,3,0
1423200170,10/06/2022,223000,10241461,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1957,47.4572,-122.184,98058,277.4,3008.1,910,0,1,2,1,0
1424059142,03/06/2022,799000,11716422,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1994,47.5613,-122.126,98006,1066.8,2605.1,2500,1000,2,4,3.5,0
1424130050,14/12/2022,995000,12950619,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1996,47.7239,-122.092,98072,1709.9,6866.8,4090,1520,2,5,4,0
1432700880,07/04/2023,280000,10956885,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1959,47.4493,-122.171,98058,350.5,3920,1150,0,1,2,1,0
1432700880,07/04/2023,280000,10956885,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1959,47.4493,-122.171,98058,350.5,3920,1150,0,1,2,1,0
1432900030,19/11/2022,225000,12620435,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1962,47.4577,-122.171,98058,429.8,2347,980,430,1,3,1,0
1445200110,19/04/2023,275000,11515361,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2006,47.7677,-122.315,98133,353.6,336.2,890,270,2,2,1.5,0
1445200110,19/04/2023,275000,11515361,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2006,47.7677,-122.315,98133,353.6,336.2,890,270,2,2,1.5,0
1454100122,09/06/2022,405000,10616362,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1948,47.7216,-122.289,98125,499.9,2194.9,1640,0,1,3,2,0
1471620240,14/05/2022,275000,11194498,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.4723,-121.746,98045,451.1,4766.8,1480,0,2,3,2.5,0
1473120140,06/07/2022,460000,14852809,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1991,47.4357,-122.159,98058,798.6,2539.3,2620,0,2,4,2.5,0
4337000200,15/12/2022,228900,14852809,0,0,3,2,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1991,47.4357,-122.159,98058,798.6,2539.3,2620,0,2,4,2.5,0
1502400300,14/09/2022,235000,12516418,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1967,47.3121,-122.323,98003,420.6,2548.7,1380,0,1,3,1.75,0
1545800290,06/04/2023,315000,12075544,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1997,47.3638,-122.053,98038,518.2,2034.5,1700,0,2,4,2.5,0
1545800290,06/04/2023,315000,12075544,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1997,47.3638,-122.053,98038,518.2,2034.5,1700,0,2,4,2.5,0
1545802080,02/09/2022,230000,10306665,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.3597,-122.051,98038,399.3,2234.8,1310,0,1,3,2,0
1545804340,07/04/2023,240000,10489852,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.3647,-122.05,98038,536.4,1981.2,1150,610,1,3,1.75,0
1545804340,07/04/2023,240000,10489852,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.3647,-122.05,98038,536.4,1981.2,1150,610,1,3,1.75,0
1545805730,16/02/2023,260000,14772610,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.3657,-122.047,98038,414.5,4636,1360,0,1,3,1.75,0
1545805730,16/02/2023,260000,14772610,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.3657,-122.047,98038,414.5,4636,1360,0,1,3,1.75,0
1549500272,07/06/2022,600000,10341934,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2004,47.745,-121.916,98019,801.6,23765.9,2630,0,2,3,2.5,0
1560920370,05/11/2022,485000,10873437,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1986,47.4013,-122.03,98038,883.9,10751.2,2900,0,2,3,2.25,0
1592000680,26/05/2022,665000,12398434,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1987,47.6218,-122.03,98074,667.5,3160.8,2190,0,2,3,2.5,0
1596600060,29/04/2023,250000,13490335,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1919,47.5723,-122.304,98144,201.2,792.5,660,0,1,1,1,0
1596600060,29/04/2023,250000,13490335,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1919,47.5723,-122.304,98144,201.2,792.5,660,0,1,1,1,0
1612500170,24/02/2023,253750,10640521,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1939,47.3846,-122.226,98030,420.6,2167.1,1380,0,2,4,1,0
1612500170,24/02/2023,253750,10640521,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1939,47.3846,-122.226,98030,420.6,2167.1,1380,0,2,4,1,0
1623049133,27/07/2022,205000,12108299,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1944,47.481,-122.292,98168,670.6,4059.9,1100,1100,1,4,2,0
